Id,SalePrice
1721,147256.22132210736
1722,113912.84324805811
1723,149869.9255015105
1724,213647.50119368685
1725,248657.15015493194
1726,184513.99030601827
1727,163293.40706422285
1728,170063.2128365283
1729,179476.92783510278
1730,156840.9152492124
1731,121623.61077684455
1732,131357.7890866741
1733,110116.10278024792
1734,127105.3338952798
1735,102004.51273227332
1736,99038.51786647446
1737,281081.97486977093
1738,265107.35600764165
1739,258605.89516337414
1740,203510.162562888
1741,180387.8172701355
1742,177652.90630305116
1743,172254.08497008355
1744,333455.7527205874
1745,216489.19721282308
1746,219934.9508769347
1747,220754.96304578357
1748,221129.55409480445
1749,130583.13125576894
1750,123584.19205624377
1751,226400.85563389305
1752,109428.07498806168
1753,150143.90057312907
1754,193218.36232464865
1755,163759.6914799495
1756,152601.95067688322
1757,122505.92664551851
1758,149770.90102164622
1759,162240.54345209675
1760,158232.4097049624
1761,142828.26023846073
1762,199593.1679140554
1763,186465.9608888334
1764,117779.85999761592
1765,168470.81380480155
1766,183750.4236829055
1767,208440.9003757357
1768,135888.64234445512
1769,166324.2854569431
1770,157179.83541398903
1771,123348.25181968324
1772,142059.3955221622
1773,119867.10670483054
1774,156622.76090429386
1775,152459.35025519913
1776,150366.5484603491
1777,111888.43390510534
1778,149982.67827990116
1779,130182.43269874353
1780,161298.53427720047
1781,125687.74098306417
1782,67562.55121155584
1783,139746.68109353492
1784,92919.58125736914
1785,132148.73851793748
1786,138006.92315957218
1787,154141.7312631521
1788,28120.87362244306
1789,97704.26876464998
1790,71042.47270415956
1791,200870.70146975166
1792,157335.53260084346
1793,125853.2525314421
1794,165480.40046350018
1795,140975.25974610494
1796,162251.36160550895
1797,111406.9762498833
1798,125083.96997284249
1799,107304.81192924012
1800,126819.79729426105
1801,122553.9939354069
1802,121230.7008781376
1803,158846.601530956
1804,119747.62234406185
1805,132263.062413131
1806,124629.99887847237
1807,154479.98873402132
1808,117366.70223112137
1809,134202.34355245624
1810,142247.1838320098
1811,115978.14657653682
1812,105963.07494545775
1813,128673.32150686823
1814,107317.2967935825
1815,51751.31662123313
1816,88130.56739867968
1817,105263.42930821935
1818,165009.86326307082
1819,126481.50413092994
1820,15906.629079225357
1821,107218.98262820125
1822,160406.44267513498
1823,40401.09873993066
1824,128308.42278811696
1825,149502.33884682006
1826,97447.57818955428
1827,113244.16949290514
1828,140917.0053861841
1829,146585.95893634087
1830,153614.95521095127
1831,155510.60901743302
1832,17152.092100398964
1833,156844.98011593707
1834,109269.85987178271
1835,92949.36015230138
1836,124600.6256044982
1837,70073.4495117293
1838,116847.40637557372
1839,120229.5619009902
1840,160053.72072948678
1841,133593.97352498036
1842,63287.99202437105
1843,126936.75262592733
1844,164914.55018336477
1845,152219.31145937834
1846,150766.6317499373
1847,167195.79907388263
1848,32711.3549006884
1849,119262.5499386224
1850,115181.29395839095
1851,137843.8378687984
1852,122195.0335909666
1853,102750.64387794735
1854,156538.32867724716
1855,165290.02161569637
1856,224398.74921184953
1857,139153.96328554244
1858,143553.89827169897
1859,108797.07055187796
1860,140755.65292330773
1861,113886.03397652542
1862,324182.3030821207
1863,311864.2126041745
1864,311882.0902577905
1865,358595.6879559773
1866,343237.4337655774
1867,212682.55522609083
1868,280479.5702845426
1869,206931.2900052874
1870,219747.31753981288
1871,270998.2350173809
1872,173671.52845095564
1873,233513.7933977004
1874,147340.32737671572
1875,192606.0707339394
1876,202035.42763739638
1877,200362.09824609023
1878,196580.6637929055
1879,140206.90164483385
1880,132592.37945125846
1881,232944.0905429829
1882,229498.07252751582
1883,180095.3899260935
1884,199537.22692164697
1885,218128.3119728323
1886,280268.76582599385
1887,215777.3426858557
1888,246055.99726628442
1889,167448.05294893647
1890,80967.76600233058
1891,107503.79157420865
1892,106335.91390915017
1893,124652.44354386744
1894,113791.7426447114
1895,131985.4057693855
1896,127279.76594722702
1897,116005.47410961892
1898,93369.97540244868
1899,164376.260490924
1900,157507.87275687372
1901,198438.5438049849
1902,175317.3465983204
1903,234945.0086475449
1904,160933.24671336077
1905,201013.82889500912
1906,149849.01869645808
1907,228926.28473073966
1908,104793.57131217292
1909,126084.55265031615
1910,119826.72884747421
1911,243376.9361591651
1912,298193.8691727512
1913,161683.6749872542
1914,56150.65643540141
1915,345068.5954365855
1916,65439.50334694388
1917,226987.1692018943
1918,133366.52421863016
1919,144899.8272887579
1920,153336.22479884827
1921,372981.2699744676
1922,341349.25672450673
1923,245504.31741527282
1924,209675.04180448945
1925,205278.78477901046
1926,370194.9977061248
1927,118328.26724805916
1928,167316.620970767
1929,110489.22388983623
1930,131548.77960281447
1931,105664.02223815932
1932,115688.76619754126
1933,186089.24510938523
1934,183224.10767110018
1935,169477.54735954
1936,207324.97020954138
1937,179450.84012405318
1938,169131.76450778625
1939,281096.8943516973
1940,203549.8529947527
1941,167903.61135029083
1942,154159.88931596756
1943,245754.2950407751
1944,398287.13341840345
1945,418619.11442905525
1946,136691.40174842556
1947,161084.89462024812
1948,181344.34214895067
1949,239164.64565142826
1950,182415.24809041305
1951,236700.30048761994
1952,194951.05567412684
1953,178579.8361788924
1954,177609.04130215372
1955,129834.5936623374
1956,288263.45300844277
1957,151974.9674910903
1958,238516.383617328
1959,138309.7171342948
1960,92804.0056449261
1961,130028.71143938764
1962,95775.14112052042
1963,104377.8455373845
1964,108254.53767848294
1965,132194.76027328835
1966,146165.15547190479
1967,316650.5548715247
1968,408289.5366023041
1969,393228.6341074668
1970,393340.17970646
1971,456510.7022367141
1972,370070.3490036278
1973,309343.1675155127
1974,351577.4777915549
1975,465796.8885153794
1976,285196.01738192467
1977,362733.25189340767
1978,340802.2103914473
1979,322659.4370841811
1980,182178.33678529086
1981,347330.7381201148
1982,220431.44134576805
1983,210803.54278770718
1984,173986.00403676904
1985,224305.77447161195
1986,201335.7277416098
1987,204772.69588605373
1988,168051.55155049427
1989,187373.73154034407
1990,205283.21035310754
1991,232076.23003732588
1992,226994.53676792397
1993,164611.48597578122
1994,232350.236459914
1995,182210.26055740903
1996,283705.57103996375
1997,326224.1948529893
1998,308399.63860502327
1999,322053.8264062861
2000,332460.09807792073
2001,309384.4075370978
2002,249972.96518403757
2003,238591.45067385107
2004,284997.5036031917
2005,232913.1027902444
2006,228388.84685370675
2007,243994.00020733895
2008,239365.48340995493
2009,206413.18458055158
2010,191686.1711827974
2011,134701.6343400958
2012,181497.0229847253
2013,182821.68721163634
2014,187626.49231704033
2015,226296.9545486262
2016,197403.48480533005
2017,203825.25695783703
2018,96771.2437305837
2019,128840.52668669529
2020,70734.22727200505
2021,98298.99122211651
2022,224328.8816269061
2023,136949.7110322899
2024,298734.7582029789
2025,359023.2737244044
2026,176526.0658008213
2027,157621.96729187248
2028,156286.74389453745
2029,176127.65833381237
2030,257537.88353875722
2031,230971.640558779
2032,261350.39226701553
2033,250334.9774169405
2034,186339.20336935204
2035,242218.29769769474
2036,196709.59803626034
2037,214354.85706965823
2038,322209.2538048157
2039,238485.76592021983
2040,325399.4609534944
2041,293316.656154681
2042,213372.40099052945
2043,173244.5536751427
2044,169340.6279860806
2045,202222.70612718991
2046,155990.41566218913
2047,135083.78800948255
2048,145695.01619917853
2049,133249.29659856996
2050,161357.1686309761
2051,93866.50284566788
2052,118905.59757450968
2053,145256.01735100104
2054,90838.55353238632
2055,169443.61671233294
2056,139863.18962225737
2057,98939.60251943022
2058,206044.28809541895
2059,122838.4676034227
2060,169750.84328227967
2061,166101.45044393395
2062,123902.5887065808
2063,128002.1810644269
2064,133509.79277317645
2065,123058.5535577177
2066,178736.58707041026
2067,115179.32515140867
2068,152535.80827763886
2069,62062.63136012084
2070,105249.57592461468
2071,94977.59530906123
2072,131205.0279647807
2073,119272.93476105807
2074,133434.98715734668
2075,171305.54560238437
2076,128806.57773202064
2077,150967.91574282746
2078,125835.65839373774
2079,133445.49066127837
2080,120680.5146675848
2081,127784.90089654608
2082,124519.9666782436
2083,161202.96067556087
2084,111590.34711015795
2085,113573.03674721066
2086,111114.72639457928
2087,107858.29609894054
2088,97657.71269634285
2089,82205.95838467625
2090,108608.81791803928
2091,111279.63598458096
2092,140326.02941256645
2093,139248.1152273221
2094,107603.65894272097
2095,172691.00028710486
2096,84755.33696354204
2097,93949.79107954772
2098,165700.13601284637
2099,32631.839036216494
2100,50147.15933971258
2101,110766.16237309901
2102,120810.68887590838
2103,105261.1718153567
2104,153591.50088542828
2105,134898.14532007324
2106,41762.153109958046
2107,200983.9961504473
2108,118590.20964633301
2109,110699.54620468104
2110,103547.11089129595
2111,144353.35189815878
2112,147538.8229168189
2113,121134.19101514388
2114,117544.84930267604
2115,164963.88595981186
2116,129359.9283491096
2117,147841.4365161101
2118,137765.35354049027
2119,113322.39987813146
2120,110343.98506577755
2121,95744.51193158189
2122,122317.31522046588
2123,99968.89586069866
2124,185727.55956913566
2125,123376.63031188468
2126,159838.30433840724
2127,195282.8980072185
2128,133861.75127872534
2129,77563.5688614503
2130,137195.1832533701
2131,120647.76304468454
2132,115250.88169299776
2133,133202.00564973988
2134,111865.11889114056
2135,99359.02517598681
2136,57065.79142571939
2137,106448.19078266807
2138,120729.85429101076
2139,136419.44689199596
2140,139975.73024803225
2141,180222.57917955169
2142,130611.23539900454
2143,153539.29031303
2144,121120.49477706046
2145,138176.4899846519
2146,195657.37559466134
2147,167710.65910730395
2148,120123.15874767129
2149,123609.59490858437
2150,239963.57743891864
2151,126021.95858108532
2152,163892.330450497
2153,173433.49628840096
2154,99898.77521863347
2155,134573.97971011698
2156,238442.25339092512
2157,223435.7359465519
2158,250012.07524228492
2159,234527.77535327477
2160,186194.0539674759
2161,226455.53346586623
2162,349800.6291530676
2163,354386.0578079602
2164,248962.50444386725
2165,219045.53309570812
2166,167645.5424821081
2167,222869.46209847205
2168,195051.8913234059
2169,193286.38149671198
2170,227660.4716315167
2171,160509.38501932763
2172,141107.9788307947
2173,204125.14961544273
2174,214783.404061693
2175,263611.2285088132
2176,306938.62086696434
2177,239063.9874770277
2178,208918.37719526282
2179,128910.27329556004
2180,220289.22485387733
2181,198148.03153638507
2182,222791.62192529102
2183,194626.39343421522
2184,116084.46572712308
2185,107312.98477897991
2186,143556.58524275
2187,148114.26471569098
2188,161952.75787364587
2189,294318.30043110275
2190,89557.9220074733
2191,48253.71523755044
2192,92201.33239664533
2193,128239.43923239701
2194,79559.84783373645
2195,21674.747218316537
2196,110458.35688260186
2197,113123.8204399827
2198,163379.59796247073
2199,171546.1666068089
2200,150526.96362427762
2201,153432.2513186735
2202,200160.36992413073
2203,148418.12741082883
2204,190454.85974526266
2205,131485.21890838328
2206,164343.17012104986
2207,213216.58517146285
2208,260557.13105023513
2209,264880.79174694384
2210,124332.2458523087
2211,141467.73026823916
2212,123809.60013437597
2213,103991.22606989276
2214,150018.06408369378
2215,104249.3742134578
2216,152157.10087069182
2217,34707.95714399987
2218,50983.88171013049
2219,31263.178059629397
2220,27178.080414428026
2221,345384.94082346384
2222,304230.52300709253
2223,277158.1470784944
2224,202236.35989268543
2225,125974.7746838535
2226,171470.66915455693
2227,190020.08611167502
2228,286222.3616486619
2229,242226.42848507932
2230,164032.76646153512
2231,216941.5363869872
2232,181241.96649356303
2233,182517.11352950835
2234,248766.1614426535
2235,227530.55929423484
2236,238361.2470297641
2237,291380.3479752827
2238,200261.81359679636
2239,107532.63543335232
2240,151148.3439142917
2241,112597.41962047177
2242,120966.98265710252
2243,122773.39601405454
2244,103896.46124418057
2245,126092.98551966471
2246,131295.77500916808
2247,132500.77280852362
2248,126267.59878941614
2249,108978.91742005188
2250,122335.06724551239
2251,103180.78930548322
2252,186424.83376946114
2253,171711.26472271478
2254,197316.15778119233
2255,188458.0897038246
2256,173547.55890654319
2257,219880.5260333952
2258,150291.50049727282
2259,178307.99651033664
2260,160819.93980076013
2261,237301.13578353042
2262,246864.2680333273
2263,393934.1110066994
2264,447459.2630777869
2265,149486.22928328335
2266,326032.3848733823
2267,371739.9364697116
2268,506247.5111866115
2269,156531.92923548818
2270,185445.8172409162
2271,203941.66076152143
2272,196309.59678724152
2273,148678.6727547485
2274,182481.6444075592
2275,154886.70964922593
2276,203777.36711257265
2277,179220.16244166647
2278,156864.73293972202
2279,145208.40686176112
2280,101487.23016571265
2281,142780.80699775717
2282,154565.54350952874
2283,113475.27305200906
2284,122157.65621443605
2285,146783.9464909347
2286,118540.94401816046
2287,392525.75456231285
2288,301600.7994773468
2289,344094.78713296505
2290,428322.5039383952
2291,364016.853062975
2292,416246.1564191645
2293,450198.36506196053
2294,398483.10066274286
2295,456761.9776127055
2296,266257.55169642717
2297,395276.43113848823
2298,379967.4537831077
2299,352171.05134732544
2300,332159.3535439891
2301,353857.1335783758
2302,261257.68123891635
2303,257657.34738364036
2304,255864.44925402093
2305,211347.0991485439
2306,200062.45871906285
2307,211971.38679053774
2308,237085.47111611266
2309,307901.9773764494
2310,223979.0481563775
2311,206975.56896655727
2312,182807.44951228402
2313,167659.23693957063
2314,184309.7128444902
2315,181626.77012833988
2316,209845.75883949595
2317,200078.6812708401
2318,184684.38396777632
2319,189220.8408912057
2320,182028.67320611002
2321,237165.76917449106
2322,202908.0478558127
2323,202423.2039557026
2324,194358.18665486807
2325,208065.9385734062
2326,183127.62336915208
2327,196487.081035016
2328,219388.94446438423
2329,193714.70141503634
2330,180243.1731382187
2331,331688.24295593356
2332,403073.28971675504
2333,328608.1735295751
2334,286533.7854229732
2335,311954.7278476828
2336,317281.17222790327
2337,195963.50354668195
2338,245482.95888575178
2339,220697.51958179695
2340,386029.1280232688
2341,203882.7162907872
2342,230736.17672285077
2343,222967.80151802558
2344,222656.42884517182
2345,217857.86157752597
2346,223331.40100724972
2347,206286.85053565796
2348,254951.14743686165
2349,201031.25558025995
2350,312675.3271174432
2351,284726.6150115669
2352,245854.4000856313
2353,252927.01946650504
2354,164188.9518980832
2355,153129.5338247849
2356,142697.44036029093
2357,188807.13550908526
2358,197864.57626102224
2359,123681.4463330995
2360,117193.91713784076
2361,149417.58182005072
2362,250913.99539274233
2363,146630.91235507384
2364,161326.89633967308
2365,202441.64178557112
2366,196871.80543504516
2367,220161.33643577853
2368,220856.84427505394
2369,202886.95291941054
2370,172840.99266042223
2371,164807.2349865858
2372,196073.2017078473
2373,294281.0307918646
2374,304004.14349947416
2375,227248.46300720004
2376,277663.0958485004
2377,313844.8198901415
2378,158238.96474814625
2379,220530.02089408156
2380,142662.0634305299
2381,160161.606604891
2382,202583.06099888938
2383,186791.2621501023
2384,226485.3154253962
2385,159139.04761565488
2386,124601.2440859417
2387,126155.14111412514
2388,112768.43657856563
2389,116515.14204105956
2390,174241.9704576378
2391,143049.7206779183
2392,122133.67722587846
2393,185901.4999929336
2394,147090.9057363671
2395,215643.7973447271
2396,143371.11598342692
2397,199938.68771518813
2398,130579.64002614701
2399,69216.89720731357
2400,70119.48836575937
2401,144318.28345921298
2402,138448.00912699546
2403,151890.5786208748
2404,161094.3175284199
2405,143406.3774198254
2406,146840.88292394707
2407,122806.9619074231
2408,122432.11248657655
2409,104810.5784610908
2410,175512.22736224183
2411,119045.98110302689
2412,158359.58285451273
2413,127671.06298603409
2414,164936.5508736975
2415,138845.85158613138
2416,141272.17378787044
2417,147395.84350442304
2418,139608.45077398117
2419,122865.85558771202
2420,125543.79940554802
2421,142883.92666524998
2422,98310.90142607782
2423,116962.77539138403
2424,138697.679190689
2425,211325.17350708088
2426,141443.82421447814
2427,130984.73860986764
2428,197236.8145602767
2429,104275.29157603858
2430,129322.04654546652
2431,103205.97987857298
2432,151627.06979199708
2433,154928.9518887084
2434,145573.72271795478
2435,161275.46879975882
2436,103694.1092999255
2437,106798.59299393697
2438,112914.03315712954
2439,84109.36222354346
2440,130081.36535421992
2441,108854.95753351098
2442,91907.39935667359
2443,147244.97694698686
2444,108505.40170829254
2445,77376.44407614425
2446,136452.02716239647
2447,184949.077102719
2448,130680.97187970055
2449,118389.51838597737
2450,159768.40152210393
2451,91595.71793251357
2452,208824.02241660503
2453,88340.91757851245
2454,109338.6111093614
2455,123147.09076642874
2456,145325.42583972146
2457,160527.48956148594
2458,150979.53337671305
2459,128355.07417329738
2460,151830.3139215283
2461,138346.8000176117
2462,122358.74699081329
2463,139122.4177013312
2464,190639.59469657287
2465,131567.6610125301
2466,113424.61608055967
2467,112489.95047479402
2468,104909.10835822497
2469,93472.53877530084
2470,213683.31388663012
2471,209161.7823854849
2472,177334.06925103965
2473,118704.78316174832
2474,61584.644284066744
2475,205594.86711217603
2476,121796.21060538117
2477,110675.71253953234
2478,143575.4669731612
2479,105261.66351481585
2480,164429.1436975618
2481,130765.21670984034
2482,101265.48158822674
2483,102632.00231057394
2484,130254.5475303703
2485,128906.69674715854
2486,155276.27106981399
2487,203171.63218963007
2488,170695.51237591647
2489,163550.21684040385
2490,153040.25946938526
2491,66885.13505693746
2492,184505.6962481679
2493,155802.27791353443
2494,157858.0323933215
2495,78801.49197835347
2496,224490.9586541584
2497,150684.05199355294
2498,118642.0562450724
2499,71876.97603475396
2500,107363.1339394279
2501,138158.76799662667
2502,134292.6279865026
2503,103033.95769975393
2504,205113.4867668075
2505,238466.7301888169
2506,247888.00319111475
2507,269432.69049256365
2508,244516.6454339769
2509,214174.12263871764
2510,207571.26893217396
2511,176584.5024534018
2512,215243.03739804646
2513,213881.71390932146
2514,330549.7382102924
2515,162089.67170839524
2516,175730.57938690565
2517,150874.24904587772
2518,150235.5049029031
2519,253170.15847629705
2520,228769.83403997344
2521,186785.37626846635
2522,219945.70699439663
2523,111558.01793309138
2524,143675.5500214093
2525,155085.58718893526
2526,168807.5525748349
2527,135710.6555483737
2528,162087.77043063962
2529,77558.34480290231
2530,135911.09165287786
2531,255200.04255130142
2532,219058.46044380474
2533,195901.93344293314
2534,251455.63356901356
2535,264193.3439105537
2536,206566.4225761284
2537,255813.81823817594
2538,187238.87206252734
2539,188393.58110009122
2540,186930.76106333954
2541,176177.5217305147
2542,164318.74717277533
2543,104032.35972443479
2544,113534.38436987752
2545,130323.13118501345
2546,120173.65987432073
2547,145669.4664617317
2548,164246.31357020885
2549,148138.18546613585
2550,660305.9516440345
2551,137964.11790839944
2552,128813.48142625275
2553,75980.01502405806
2554,86108.58138212794
2555,98388.02960453334
2556,93708.2066238717
2557,97032.76721850946
2558,189776.69585023134
2559,160236.7702698569
2560,177470.97345764318
2561,166941.42736999388
2562,169222.13144362462
2563,167120.5404747913
2564,201191.72348012414
2565,163347.13361197803
2566,173893.10277445836
2567,152272.70903239853
2568,224062.7239068027
2569,245011.04770187393
2570,118343.91180847539
2571,190293.346019728
2572,164357.26509359654
2573,228919.32323698374
2574,294247.3994771489
2575,140497.36001226155
2576,161612.7088668514
2577,191034.75885149848
2578,62109.0390882917
2579,30686.220243442105
2580,89188.99243414192
2581,107537.09482199326
2582,111581.90590715082
2583,278767.64697420585
2584,158050.23156558
2585,176467.46221977263
2586,204525.88005983667
2587,199214.69672516175
2588,147101.6947059919
2589,143149.49710195488
2590,192228.12639284786
2591,228721.11139756488
2592,213310.57204552926
2593,243381.77966997435
2594,189529.30328951182
2595,221517.74715058983
2596,282328.7421627373
2597,201894.70658293273
2598,280376.2415325135
2599,416663.81329587486
2600,147376.16292534128
2601,127393.13332851196
2602,71049.98592388083
2603,93328.6318645787
2604,87571.03669514367
2605,65287.54439766938
2606,128714.73076340277
2607,212274.40087936877
2608,185551.04256142443
2609,152321.3050942344
2610,107851.40020560683
2611,156284.44716886908
2612,150301.28223760868
2613,121278.07507704664
2614,113769.02790854697
2615,165394.0015241328
2616,151394.74161432008
2617,201668.32988865324
2618,233099.8693630494
2619,203514.23319091392
2620,195595.39973214292
2621,176345.74473147327
2622,181385.65086409345
2623,231711.92058423907
2624,283125.76517767424
2625,285645.0742268107
2626,175664.02530912485
2627,189704.21600746491
2628,476691.21138257656
2629,518514.5577321975
2630,404276.1701799319
2631,460681.62122741534
2632,426761.16169899085
2633,315584.9565201083
2634,423951.5848285018
2635,129812.00136316917
2636,170301.84652412264
2637,189830.86825547984
2638,274668.0377047218
2639,197198.99685681495
2640,149069.74274707225
2641,107010.37144828541
2642,156137.99376310327
2643,110802.11872744607
2644,104886.33450149803
2645,111229.64359261491
2646,96457.05270899856
2647,101686.923957041
2648,147290.3526264201
2649,155790.76851176447
2650,134912.19669913233
2651,139152.26612110692
2652,384337.33089814323
2653,261583.36907328898
2654,283168.9733676561
2655,409106.8167164207
2656,339596.8195678862
2657,360586.69146508083
2658,340941.7963114494
2659,342217.11383744446
2660,366812.8368116012
2661,365397.25095526746
2662,389357.90778625803
2663,277934.19531882706
2664,304699.8406446213
2665,339765.0768131631
2666,298904.75920186297
2667,182058.9752327808
2668,187749.22066492634
2669,186997.13075201423
2670,269656.85777783627
2671,190139.52181696543
2672,196823.77011838264
2673,193793.51571302884
2674,191492.64710287494
2675,194995.12083439063
2676,190225.1404338011
2677,205210.1401854616
2678,234245.55945469416
2679,294232.0545037298
2680,303019.26708597003
2681,417233.81516582053
2682,331998.7132818762
2683,496473.3266145132
2684,335467.90003186977
2685,364287.7225282921
2686,245894.3017036051
2687,296549.79375572957
2688,212703.59491456044
2689,222615.4961019135
2690,365877.52373426233
2691,198612.37850808154
2692,164475.02341132285
2693,204817.85559711047
2694,141030.42108702695
2695,198546.61187573813
2696,184087.02646796673
2697,185209.9110834169
2698,212517.71961753035
2699,162725.52022469975
2700,144996.97008009406
2701,139945.84611008142
2702,98812.06462194375
2703,119706.54514259275
2704,147949.4848556955
2705,110052.0863754854
2706,83248.33343563473
2707,107225.44848151109
2708,142064.86655907822
2709,114213.81120790169
2710,135510.6046572905
2711,311477.794288184
2712,426603.6502551392
2713,158728.1555570881
2714,144270.00671890308
2715,173898.62549487757
2716,128283.40332379763
2717,184964.26893266907
2718,218636.4923426276
2719,156753.39278379478
2720,174567.48687121167
2721,128396.32439978968
2722,148004.0074605008
2723,139746.17503958417
2724,119138.10673380259
2725,125640.46990896214
2726,133482.1479027794
2727,173813.81038982596
2728,189476.25257503754
2729,147658.61981248274
2730,147802.11717041908
2731,139620.16035882873
2732,143831.44284933538
2733,149517.10780195962
2734,116597.89148403669
